W (c8:cb:b8:f9:8d:c5,-68),(c8:cb:b8:f9:8d:c7,-68),(c8:cb:b8:f9:8d:c2,-68),(c8:cb:b8:f9:8d:c0,-71),(88:51:fb:8a:bc:40,-49),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-49),(88:51:fb:8a:bc:42,-49),(c8:cb:b8:f9:8d:c3,-71),(c8:cb:b8:f9:8d:c6,-71),(c8:cb:b8:f9:8d:c4,-69),(c8:cb:b8:f9:8d:c1,-68),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-48),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:54,-44),(88:51:fb:8a:bc:52,-49),(88:51:fb:8a:bc:50,-45),(88:51:fb:8a:bc:53,-47),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-40),(00:23:33:a2:48:b1,-67),(d8:9d:67:91:d0:f0,-41),(d8:9d:67:91:d0:f2,-41),(00:03:52:e3:8b:15,-64),(00:03:52:e3:8b:11,-62),(d8:9d:67:91:d0:f3,-41),(00:03:52:e3:8b:12,-64),(00:03:52:e3:8b:18,-64),(00:03:52:e3:8b:16,-64),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-59),(00:23:33:a2:48:b8,-59),(00:23:33:a2:48:b9,-59),(00:03:52:2b:84:01,-65),(00:03:52:2b:84:02,-63),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-71),(00:03:52:e5:44:41,-67),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:48,-67),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-75),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-65),(20:4c:9e:ea:10:16,-76),(00:23:33:a2:48:b6,-64),(20:4c:9e:ea:10:19,-76),(00:03:52:29:ca:d1,-74),(00:03:52:29:ca:d6,-71),(00:03:52:29:ca:d2,-72),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d8,-71),(00:03:52:29:ca:d5,-70),(20:4c:9e:ea:10:1d,-76),(20:4c:9e:ea:10:1c,-76),(00:03:52:e3:85:52,-63),(d8:9d:67:91:d0:f5,-40),(00:23:33:a2:48:b2,-67),(00:23:33:a2:48:b3,-65),(00:3a:9a:51:ab:51,-77),(00:03:52:e5:44:49,-68),(00:03:52:e3:85:58,-66),(00:03:52:e5:44:45,-75),(00:3a:9a:51:ab:58,-75),(00:03:52:e5:44:46,-67),(00:3a:9a:51:ab:5d,-75),(00:23:33:a2:48:b7,-70),(00:23:33:a2:48:b4,-65),(00:03:52:e3:85:55,-62),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-76),(bc:f1:f2:23:f6:a2,-81),(00:03:52:e3:85:56,-62),(00:3a:9a:51:ab:56,-78),(00:3a:9a:51:ab:5c,-75),(00:3a:9a:51:ab:54,-78),(00:3a:9a:51:ab:52,-77),(bc:f1:f2:23:f8:62,-86),(bc:f1:f2:23:f6:a3,-81),(00:3a:9a:51:ab:57,-78),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-39),(00:3a:9a:51:ab:53,-75),(c0:3f:0e:c4:c8:b2,-78),(b4:18:d1:e3:e2:8d,-80),(00:03:52:e3:85:59,-67),

W (c8:cb:b8:f9:8d:c5,-71),(c8:cb:b8:f9:8d:c7,-71),(c8:cb:b8:f9:8d:c2,-71),(c8:cb:b8:f9:8d:c0,-73),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-43),(88:51:fb:8a:bc:45,-44),(88:51:fb:8a:bc:42,-44),(c8:cb:b8:f9:8d:c3,-71),(c8:cb:b8:f9:8d:c6,-71),(c8:cb:b8:f9:8d:c4,-72),(c8:cb:b8:f9:8d:c1,-72),(88:51:fb:8a:bc:43,-42),(88:51:fb:8a:bc:46,-44),(88:51:fb:8a:bc:41,-42),(88:51:fb:8a:bc:44,-44),(88:51:fb:8a:bc:55,-48),(88:51:fb:8a:bc:56,-47),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-43),(88:51:fb:8a:bc:52,-43),(88:51:fb:8a:bc:50,-42),(88:51:fb:8a:bc:53,-43),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-38),(00:23:33:a2:48:b1,-63),(d8:9d:67:91:d0:f0,-38),(d8:9d:67:91:d0:f2,-54),(00:03:52:e3:8b:15,-60),(00:03:52:e3:8b:11,-59),(d8:9d:67:91:d0:f3,-37),(00:03:52:e3:8b:12,-60),(00:03:52:e3:8b:18,-60),(00:03:52:e3:8b:16,-60),(00:23:33:a2:48:bd,-65),(00:23:33:a2:48:bc,-66),(00:23:33:a2:48:b8,-64),(00:23:33:a2:48:b9,-64),(00:03:52:2b:84:01,-64),(00:03:52:2b:84:02,-64),(00:03:52:2b:84:06,-61),(00:03:52:e5:44:42,-65),(00:03:52:e5:44:41,-66),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:48,-65),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-73),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c8,-73),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-61),(20:4c:9e:ea:10:16,-69),(00:23:33:a2:48:b6,-70),(20:4c:9e:ea:10:19,-68),(00:03:52:29:ca:d1,-74),(00:03:52:29:ca:d6,-69),(00:03:52:29:ca:d2,-69),(00:03:52:29:ca:d9,-69),(00:03:52:29:ca:d8,-69),(00:03:52:29:ca:d5,-70),(20:4c:9e:ea:10:1d,-69),(20:4c:9e:ea:10:1c,-69),(00:03:52:e3:85:52,-63),(d8:9d:67:91:d0:f5,-37),(00:23:33:a2:48:b2,-71),(00:23:33:a2:48:b3,-71),(00:3a:9a:51:ab:51,-79),(00:03:52:e5:44:49,-65),(00:03:52:e3:85:58,-64),(00:03:52:e5:44:45,-65),(00:3a:9a:51:ab:58,-75),(00:03:52:e5:44:46,-62),(00:3a:9a:51:ab:5d,-73),(00:23:33:a2:48:b7,-71),(00:23:33:a2:48:b4,-70),(00:03:52:e3:85:55,-63),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-76),(bc:f1:f2:23:f6:a2,-81),(00:03:52:e3:85:56,-63),(00:3a:9a:51:ab:56,-78),(00:3a:9a:51:ab:5c,-73),(00:3a:9a:51:ab:54,-78),(00:3a:9a:51:ab:52,-81),(bc:f1:f2:23:f8:62,-86),(bc:f1:f2:23:f6:a3,-81),(00:3a:9a:51:ab:57,-78),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-37),(00:3a:9a:51:ab:53,-75),(c0:3f:0e:c4:c8:b2,-78),(b4:18:d1:e3:e2:8d,-80),(00:03:52:e3:85:59,-64),

W (c8:cb:b8:f9:8d:c5,-73),(c8:cb:b8:f9:8d:c7,-72),(c8:cb:b8:f9:8d:c2,-74),(c8:cb:b8:f9:8d:c0,-75),(88:51:fb:8a:bc:40,-44),(88:51:fb:8a:bc:47,-44),(88:51:fb:8a:bc:45,-44),(88:51:fb:8a:bc:42,-44),(c8:cb:b8:f9:8d:c3,-73),(c8:cb:b8:f9:8d:c6,-72),(c8:cb:b8:f9:8d:c4,-72),(c8:cb:b8:f9:8d:c1,-72),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-44),(88:51:fb:8a:bc:41,-44),(88:51:fb:8a:bc:44,-44),(88:51:fb:8a:bc:55,-57),(88:51:fb:8a:bc:56,-55),(88:51:fb:8a:bc:57,-47),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:54,-43),(88:51:fb:8a:bc:52,-42),(88:51:fb:8a:bc:50,-43),(88:51:fb:8a:bc:53,-41),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-37),(00:23:33:a2:48:b1,-65),(d8:9d:67:91:d0:f0,-37),(d8:9d:67:91:d0:f2,-37),(00:03:52:e3:8b:15,-59),(00:03:52:e3:8b:11,-59),(d8:9d:67:91:d0:f3,-37),(00:03:52:e3:8b:12,-59),(00:03:52:e3:8b:18,-59),(00:03:52:e3:8b:16,-58),(00:23:33:a2:48:bd,-65),(00:23:33:a2:48:bc,-67),(00:23:33:a2:48:b8,-65),(00:23:33:a2:48:b9,-64),(00:03:52:2b:84:01,-61),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-65),(00:03:52:e5:44:41,-66),(00:03:52:2b:84:05,-62),(00:03:52:e5:44:48,-65),(00:03:52:2b:89:c9,-72),(00:03:52:2b:89:c1,-72),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c6,-72),(00:03:52:2b:89:c2,-72),(00:03:52:2b:84:08,-62),(20:4c:9e:ea:10:16,-66),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-66),(00:03:52:29:ca:d1,-75),(00:03:52:29:ca:d6,-75),(00:03:52:29:ca:d2,-75),(00:03:52:29:ca:d9,-75),(00:03:52:29:ca:d8,-75),(00:03:52:29:ca:d5,-75),(20:4c:9e:ea:10:1d,-66),(20:4c:9e:ea:10:1c,-66),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-37),(00:23:33:a2:48:b2,-71),(00:23:33:a2:48:b3,-71),(00:3a:9a:51:ab:51,-80),(00:03:52:e5:44:49,-65),(00:03:52:e3:85:58,-64),(00:03:52:e5:44:45,-65),(00:3a:9a:51:ab:58,-77),(00:03:52:e5:44:46,-65),(00:3a:9a:51:ab:5d,-73),(00:23:33:a2:48:b7,-70),(00:23:33:a2:48:b4,-70),(00:03:52:e3:85:55,-63),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-73),(00:03:52:e3:85:56,-63),(00:3a:9a:51:ab:5c,-73),(00:3a:9a:51:ab:52,-81),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-37),(00:03:52:e3:85:59,-64),(c8:cb:b8:ec:1b:44,-81),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:ec:1b:41,-81),(c8:cb:b8:f9:8d:d1,-77),(2c:30:33:1d:7a:f0,-75),(20:4c:9e:a3:ff:8c,-80),(c8:cb:b8:f9:8d:d0,-78),(c8:cb:b8:f9:8d:d2,-79),(20:4c:9e:a3:ff:89,-80),(c8:cb:b8:f9:8d:d3,-78),(c8:cb:b8:f9:8d:d4,-80),

35.400005	6.6
W (c8:cb:b8:f9:8d:c5,-77),(c8:cb:b8:f9:8d:c7,-76),(c8:cb:b8:f9:8d:c2,-78),(c8:cb:b8:f9:8d:c0,-77),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-47),(88:51:fb:8a:bc:42,-45),(c8:cb:b8:f9:8d:c3,-77),(c8:cb:b8:f9:8d:c6,-76),(c8:cb:b8:f9:8d:c4,-77),(c8:cb:b8:f9:8d:c1,-77),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-44),(88:51:fb:8a:bc:41,-44),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-45),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:57,-55),(88:51:fb:8a:bc:51,-42),(88:51:fb:8a:bc:54,-42),(88:51:fb:8a:bc:52,-43),(88:51:fb:8a:bc:50,-44),(88:51:fb:8a:bc:53,-41),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-37),(00:23:33:a2:48:b1,-63),(d8:9d:67:91:d0:f0,-37),(d8:9d:67:91:d0:f2,-37),(00:03:52:e3:8b:15,-59),(00:03:52:e3:8b:11,-59),(d8:9d:67:91:d0:f3,-37),(00:03:52:e3:8b:12,-59),(00:03:52:e3:8b:18,-58),(00:03:52:e3:8b:16,-58),(00:23:33:a2:48:bd,-66),(00:23:33:a2:48:bc,-66),(00:23:33:a2:48:b8,-65),(00:23:33:a2:48:b9,-65),(00:03:52:2b:84:01,-61),(00:03:52:2b:84:02,-52),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-66),(00:03:52:e5:44:41,-65),(00:03:52:2b:84:05,-61),(00:03:52:e5:44:48,-65),(00:03:52:2b:89:c9,-72),(00:03:52:2b:89:c1,-72),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c6,-72),(00:03:52:2b:89:c2,-65),(00:03:52:2b:84:08,-62),(20:4c:9e:ea:10:16,-66),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-66),(00:03:52:29:ca:d1,-75),(00:03:52:29:ca:d6,-75),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d9,-74),(00:03:52:29:ca:d8,-74),(00:03:52:29:ca:d5,-75),(20:4c:9e:ea:10:1d,-66),(20:4c:9e:ea:10:1c,-66),(00:03:52:e3:85:52,-63),(d8:9d:67:91:d0:f5,-37),(00:23:33:a2:48:b2,-70),(00:23:33:a2:48:b3,-63),(00:3a:9a:51:ab:51,-82),(00:03:52:e5:44:49,-60),(00:03:52:e3:85:58,-62),(00:03:52:e5:44:45,-65),(00:3a:9a:51:ab:58,-73),(00:03:52:e5:44:46,-60),(00:3a:9a:51:ab:5d,-71),(00:23:33:a2:48:b7,-65),(00:23:33:a2:48:b4,-70),(00:03:52:e3:85:55,-61),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-72),(00:03:52:e3:85:56,-63),(00:3a:9a:51:ab:5c,-72),(00:3a:9a:51:ab:52,-86),(d8:9d:67:91:d0:f6,-38),(d8:9d:67:91:d0:f4,-37),(00:03:52:e3:85:59,-63),(c8:cb:b8:ec:1b:44,-81),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:ec:1b:41,-81),(c8:cb:b8:f9:8d:d1,-81),(2c:30:33:1d:7a:f0,-75),(20:4c:9e:a3:ff:8c,-81),(c8:cb:b8:f9:8d:d0,-78),(c8:cb:b8:f9:8d:d2,-80),(20:4c:9e:a3:ff:89,-80),(c8:cb:b8:f9:8d:d3,-80),(c8:cb:b8:f9:8d:d4,-78),(d8:9d:67:91:d0:f7,-37),(c8:cb:b8:f9:8d:d6,-81),

W (c8:cb:b8:f9:8d:c5,-74),(c8:cb:b8:f9:8d:c7,-76),(c8:cb:b8:f9:8d:c2,-75),(c8:cb:b8:f9:8d:c0,-77),(88:51:fb:8a:bc:40,-47),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-47),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-76),(c8:cb:b8:f9:8d:c6,-76),(c8:cb:b8:f9:8d:c4,-74),(c8:cb:b8:f9:8d:c1,-75),(88:51:fb:8a:bc:43,-47),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-45),(88:51:fb:8a:bc:56,-47),(88:51:fb:8a:bc:57,-48),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-45),(88:51:fb:8a:bc:52,-47),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-54),(20:c9:d0:19:33:83,-52),(d8:9d:67:91:d0:f1,-42),(00:23:33:a2:48:b1,-63),(d8:9d:67:91:d0:f0,-40),(d8:9d:67:91:d0:f2,-37),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(d8:9d:67:91:d0:f3,-42),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-54),(00:03:52:e3:8b:16,-55),(00:23:33:a2:48:bd,-65),(00:23:33:a2:48:bc,-63),(00:23:33:a2:48:b8,-65),(00:23:33:a2:48:b9,-65),(00:03:52:2b:84:01,-61),(00:03:52:2b:84:02,-61),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-63),(00:03:52:e5:44:41,-64),(00:03:52:2b:84:05,-62),(00:03:52:e5:44:48,-63),(00:03:52:2b:89:c9,-77),(00:03:52:2b:89:c1,-72),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c8,-76),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-73),(00:03:52:2b:84:08,-64),(20:4c:9e:ea:10:16,-66),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-66),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d6,-64),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-64),(00:03:52:29:ca:d5,-64),(20:4c:9e:ea:10:1d,-66),(20:4c:9e:ea:10:1c,-66),(00:03:52:e3:85:52,-63),(d8:9d:67:91:d0:f5,-41),(00:23:33:a2:48:b2,-70),(00:23:33:a2:48:b3,-63),(00:3a:9a:51:ab:51,-84),(00:03:52:e5:44:49,-63),(00:03:52:e3:85:58,-62),(00:03:52:e5:44:45,-64),(00:3a:9a:51:ab:58,-73),(00:03:52:e5:44:46,-63),(00:3a:9a:51:ab:5d,-71),(00:23:33:a2:48:b7,-65),(00:03:52:e3:85:55,-61),(00:03:52:e3:85:51,-63),(00:3a:9a:51:ab:59,-72),(00:03:52:e3:85:56,-63),(00:3a:9a:51:ab:5c,-72),(00:3a:9a:51:ab:52,-86),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-42),(00:03:52:e3:85:59,-63),(c8:cb:b8:ec:1b:44,-81),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:ec:1b:41,-81),(c8:cb:b8:f9:8d:d1,-81),(2c:30:33:1d:7a:f0,-75),(20:4c:9e:a3:ff:8c,-81),(c8:cb:b8:f9:8d:d0,-78),(c8:cb:b8:f9:8d:d2,-80),(20:4c:9e:a3:ff:89,-80),(c8:cb:b8:f9:8d:d3,-80),(c8:cb:b8:f9:8d:d4,-78),(d8:9d:67:91:d0:f7,-41),(c8:cb:b8:f9:8d:d6,-81),(c0:3f:0e:c4:b2:bc,-72),(bc:f1:f2:23:3b:62,-76),(00:3a:9a:51:ab:57,-81),(00:3a:9a:51:ab:53,-85),(00:3a:9a:51:ab:56,-81),

W (c8:cb:b8:f9:8d:c5,-72),(c8:cb:b8:f9:8d:c7,-73),(c8:cb:b8:f9:8d:c2,-73),(c8:cb:b8:f9:8d:c0,-75),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:42,-46),(c8:cb:b8:f9:8d:c3,-76),(c8:cb:b8:f9:8d:c6,-73),(c8:cb:b8:f9:8d:c4,-72),(c8:cb:b8:f9:8d:c1,-75),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-45),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:55,-45),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:57,-44),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-44),(88:51:fb:8a:bc:52,-47),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-54),(20:c9:d0:19:33:83,-48),(d8:9d:67:91:d0:f1,-42),(d8:9d:67:91:d0:f0,-42),(d8:9d:67:91:d0:f2,-42),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(d8:9d:67:91:d0:f3,-40),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-54),(00:03:52:e3:8b:16,-55),(00:23:33:a2:48:bd,-62),(00:23:33:a2:48:bc,-62),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:b9,-62),(00:03:52:2b:84:01,-63),(00:03:52:2b:84:02,-64),(00:03:52:2b:84:06,-64),(00:03:52:e5:44:42,-62),(00:03:52:e5:44:41,-62),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:48,-62),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-74),(00:03:52:2b:89:c5,-71),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-65),(20:4c:9e:ea:10:16,-66),(20:4c:9e:ea:10:19,-66),(00:03:52:29:ca:d1,-62),(00:03:52:29:ca:d6,-63),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d9,-63),(00:03:52:29:ca:d8,-63),(00:03:52:29:ca:d5,-62),(20:4c:9e:ea:10:1d,-66),(20:4c:9e:ea:10:1c,-66),(d8:9d:67:91:d0:f5,-42),(00:3a:9a:51:ab:51,-78),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:46,-61),(00:3a:9a:51:ab:52,-79),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-42),(d8:9d:67:91:d0:f7,-41),(c0:3f:0e:c4:b2:bc,-72),(bc:f1:f2:23:3b:62,-76),(00:3a:9a:51:ab:57,-81),(00:3a:9a:51:ab:53,-85),(00:3a:9a:51:ab:56,-85),(2c:30:33:1d:9d:cc,-71),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(00:1e:4a:56:20:4d,-81),(c8:cb:b8:ec:1b:52,-83),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:53,-81),

W (c8:cb:b8:f9:8d:c5,-72),(c8:cb:b8:f9:8d:c7,-73),(c8:cb:b8:f9:8d:c2,-73),(c8:cb:b8:f9:8d:c0,-75),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:42,-46),(c8:cb:b8:f9:8d:c3,-76),(c8:cb:b8:f9:8d:c6,-73),(c8:cb:b8:f9:8d:c4,-72),(c8:cb:b8:f9:8d:c1,-75),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:41,-45),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:55,-45),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:57,-44),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-44),(88:51:fb:8a:bc:52,-47),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-54),(20:c9:d0:19:33:83,-48),(d8:9d:67:91:d0:f1,-42),(d8:9d:67:91:d0:f0,-42),(d8:9d:67:91:d0:f2,-42),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(d8:9d:67:91:d0:f3,-40),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-54),(00:03:52:e3:8b:16,-55),(00:23:33:a2:48:bd,-62),(00:23:33:a2:48:bc,-62),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:b9,-62),(00:03:52:2b:84:01,-63),(00:03:52:2b:84:02,-64),(00:03:52:2b:84:06,-64),(00:03:52:e5:44:42,-62),(00:03:52:e5:44:41,-62),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:48,-62),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-74),(00:03:52:2b:89:c5,-71),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-65),(20:4c:9e:ea:10:16,-66),(20:4c:9e:ea:10:19,-66),(00:03:52:29:ca:d1,-62),(00:03:52:29:ca:d6,-63),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d9,-63),(00:03:52:29:ca:d8,-63),(00:03:52:29:ca:d5,-62),(20:4c:9e:ea:10:1d,-66),(20:4c:9e:ea:10:1c,-66),(d8:9d:67:91:d0:f5,-42),(00:3a:9a:51:ab:51,-78),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:46,-61),(00:3a:9a:51:ab:52,-79),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-42),(d8:9d:67:91:d0:f7,-41),(c0:3f:0e:c4:b2:bc,-72),(bc:f1:f2:23:3b:62,-76),(00:3a:9a:51:ab:57,-81),(00:3a:9a:51:ab:53,-85),(00:3a:9a:51:ab:56,-85),(2c:30:33:1d:9d:cc,-71),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(00:1e:4a:56:20:4d,-81),(c8:cb:b8:ec:1b:52,-83),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:53,-81),

35.400005	7.2
