		00:03:52:29:ca:d1	00:03:52:29:ca:d2	00:03:52:2b:84:01	00:03:52:2b:84:02	00:03:52:2b:85:51	00:03:52:2b:85:52	00:03:52:2b:89:c1	00:03:52:2b:89:c2	00:03:52:78:55:01	00:03:52:78:55:02	00:03:52:78:62:c1	00:03:52:78:62:c2	00:03:52:96:ac:51	00:03:52:96:ac:52	00:03:52:96:ba:11	00:03:52:96:ba:12	00:03:52:e3:85:51	00:03:52:e3:85:52	00:03:52:e3:89:c1	00:03:52:e3:89:c2	00:03:52:e3:8b:11	00:03:52:e3:8b:12	00:03:52:e5:44:41	00:03:52:e5:44:42	00:0e:a6:3f:d7:00	00:12:0e:78:58:34	00:18:0a:35:58:14	00:19:a9:40:40:20	00:19:a9:40:40:21	00:19:a9:40:40:22	00:19:a9:40:40:23	00:19:a9:40:40:24	00:19:a9:40:40:25	00:19:a9:40:40:2a	00:19:a9:40:40:2c	00:19:a9:40:40:2d	00:19:a9:40:40:2f	00:21:d8:e0:0a:b0	00:21:d8:e0:0a:b1	00:21:d8:e0:0a:b2	00:21:d8:e0:0a:b3	00:21:d8:e0:0a:b4	00:21:d8:e0:0a:b5	00:21:d8:e0:0a:b6	00:21:d8:e0:0a:c0	00:21:d8:e0:0a:c1	00:21:d8:e0:0a:c2	00:21:d8:e0:0a:c3	00:21:d8:e0:0a:c4	00:21:d8:e0:0a:c5	00:21:d8:e0:0a:c6	00:23:33:a2:48:b0	00:23:33:a2:48:b1	00:23:33:a2:48:b2	00:23:33:a2:48:b3	00:23:33:a2:48:b4	00:23:33:a2:48:b5	00:23:33:a2:48:ba	00:23:33:a2:48:bc	00:23:33:a2:48:bd	00:23:33:a2:48:bf	00:26:f2:14:f0:42	00:3a:99:04:6a:10	00:3a:99:04:6a:11	00:3a:99:04:6a:12	00:3a:99:04:6a:13	00:3a:99:04:6a:14	00:3a:99:04:6a:15	00:3a:9a:4e:81:e0	00:3a:9a:4e:81:e1	00:3a:9a:4e:81:e2	00:3a:9a:4e:81:e3	00:3a:9a:4e:81:e4	00:3a:9a:4e:81:e5	00:3a:9a:51:ab:50	00:3a:9a:51:ab:51	00:3a:9a:51:ab:52	00:3a:9a:51:ab:53	00:3a:9a:51:ab:54	00:3a:9a:51:ab:55	00:3a:9a:51:ab:5a	00:3a:9a:51:ab:5c	00:3a:9a:51:ab:5d	00:3a:9a:51:ab:5f	00:3a:9a:51:b2:b0	00:3a:9a:51:b2:b1	00:3a:9a:51:b2:b2	00:3a:9a:51:b2:b3	00:3a:9a:51:b2:b4	00:3a:9a:51:b2:b5	06:18:0a:35:58:14	16:18:0a:35:58:14	1a:72:b7:27:46:c0	1e:77:1c:44:c4:45	20:4e:7f:5a:e6:68	20:4e:7f:5a:fc:88	20:c9:d0:19:33:83	20:c9:d0:19:33:84	28:c6:8e:19:a6:56	48:f8:b3:84:82:eb	48:f8:b3:84:82:ec	70:56:81:c9:11:eb	74:ea:3a:d6:67:04	88:51:fb:8a:bc:40	88:51:fb:8a:bc:41	88:51:fb:8a:bc:50	88:51:fb:8a:bc:51	8c:2d:aa:52:94:ab	9e:6c:04:9c:49:c5	ae:18:26:2b:1e:95	c0:3f:0e:c4:b2:bc	c0:3f:0e:c4:c8:b2	c8:cb:b8:9e:01:60	c8:cb:b8:9e:01:61	c8:cb:b8:ec:1b:40	c8:cb:b8:ec:1b:41	c8:cb:b8:ec:1b:50	c8:cb:b8:ec:1b:51	c8:cb:b8:f9:8d:c0	c8:cb:b8:f9:8d:c1	c8:cb:b8:f9:8d:d0	c8:cb:b8:f9:8d:d1	d8:30:62:31:7e:27	d8:9d:67:91:d0:f0	d8:9d:67:91:d0:f1	e8:39:35:64:4a:a0	e8:39:35:64:4a:a1
35.4	10.2	-72	-73	-67	-67	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-100	-100	-62	-62	-73	-73	-100	-100	-87	-68	-73	-69	-70	-75	-79	-65	-65	-65	-65	-70	-73	-100	-69	-100	-100	-72	-78	-77	-75	-79	-78	-73	-100	-69	-69	-69	-71	-69	-70	-70	-70	-70	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-86	-100	-87	-100	-100	-100	-100	-100	-100	-86	-100	-100	-100	-100	-100	-53	-54	-100	-100	-100	-100	-100	-54	-55	-52	-52	-100	-100	-100	-100	-61	-100	-100	-86	-86	-81	-84	-100	-100	-100	-100	-100	-41	-41	-100	-100
36	10.2	-74	-72	-71	-72	-77	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-66	-66	-65	-66	-100	-100	-100	-100	-100	-100	-80	-100	-100	-75	-76	-76	-76	-100	-100	-100	-100	-100	-100	-100	-81	-81	-79	-82	-77	-83	-82	-70	-67	-69	-70	-69	-69	-50	-50	-50	-51	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-86	-100	-100	-100	-48	-49	-100	-100	-100	-100	-100	-42	-48	-49	-49	-100	-100	-100	-100	-65	-100	-100	-100	-100	-90	-87	-100	-100	-100	-100	-100	-46	-46	-100	-100
35.4	10.8	-72	-69	-65	-65	-100	-100	-76	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-100	-100	-64	-64	-73	-73	-100	-100	-87	-69	-71	-69	-70	-75	-100	-62	-62	-62	-62	-100	-100	-100	-100	-100	-100	-100	-74	-79	-75	-74	-74	-73	-80	-69	-69	-69	-71	-69	-70	-68	-68	-68	-68	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-86	-100	-100	-100	-100	-100	-56	-61	-100	-100	-100	-100	-100	-57	-55	-56	-56	-100	-100	-100	-100	-61	-100	-100	-86	-86	-87	-84	-100	-100	-100	-100	-100	-39	-38	-100	-100
36	10.8	-66	-64	-75	-75	-77	-78	-84	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-67	-67	-100	-70	-100	-100	-100	-100	-100	-100	-100	-100	-83	-73	-73	-73	-73	-100	-100	-100	-100	-100	-100	-100	-81	-81	-82	-84	-77	-81	-100	-63	-63	-63	-62	-63	-63	-50	-50	-50	-51	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-86	-100	-100	-100	-46	-56	-100	-100	-100	-100	-100	-47	-48	-43	-45	-100	-100	-100	-100	-64	-100	-100	-100	-100	-90	-87	-100	-100	-100	-100	-100	-43	-45	-100	-100
35.4	11.4	-72	-69	-65	-65	-100	-100	-72	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-100	-100	-58	-58	-74	-73	-100	-100	-100	-72	-69	-72	-70	-100	-100	-60	-60	-61	-62	-100	-100	-100	-100	-100	-100	-100	-71	-79	-72	-76	-66	-76	-80	-70	-76	-73	-71	-70	-70	-69	-69	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-52	-60	-100	-100	-100	-100	-100	-58	-55	-56	-56	-100	-100	-100	-100	-62	-100	-100	-86	-86	-87	-87	-100	-100	-100	-100	-100	-39	-37	-100	-100
36	11.4	-75	-76	-76	-76	-77	-78	-84	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-62	-62	-100	-70	-100	-100	-100	-100	-100	-100	-100	-100	-83	-69	-69	-69	-69	-100	-78	-100	-100	-100	-100	-100	-76	-72	-76	-76	-77	-77	-100	-69	-69	-66	-66	-67	-69	-54	-54	-54	-55	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-85	-100	-100	-100	-49	-52	-100	-100	-100	-100	-100	-49	-46	-46	-44	-100	-100	-100	-100	-69	-100	-100	-100	-100	-89	-100	-100	-100	-100	-100	-100	-40	-39	-100	-100
35.4	12	-68	-66	-62	-63	-100	-100	-72	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-62	-62	-63	-58	-100	-100	-100	-79	-78	-72	-70	-100	-100	-64	-65	-65	-65	-80	-100	-100	-100	-100	-100	-100	-73	-79	-72	-74	-78	-74	-80	-70	-71	-70	-75	-76	-70	-67	-67	-67	-67	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-52	-64	-100	-100	-100	-100	-100	-59	-55	-57	-57	-100	-100	-100	-100	-57	-100	-100	-86	-85	-87	-87	-100	-100	-100	-100	-100	-52	-40	-100	-100
36	12	-75	-76	-74	-73	-77	-78	-84	-83	-100	-100	-100	-100	-100	-100	-100	-100	-79	-100	-100	-100	-64	-64	-100	-70	-100	-100	-100	-100	-100	-100	-100	-100	-83	-70	-70	-70	-70	-85	-78	-100	-100	-100	-100	-100	-76	-72	-76	-76	-77	-77	-100	-70	-70	-70	-70	-69	-70	-51	-51	-51	-51	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-85	-100	-100	-100	-53	-53	-100	-100	-100	-100	-100	-45	-47	-45	-43	-100	-100	-100	-100	-61	-100	-100	-100	-100	-86	-88	-100	-100	-100	-100	-100	-44	-42	-100	-100
35.4	12.6	-68	-67	-64	-64	-100	-100	-72	-72	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-60	-60	-63	-66	-100	-100	-100	-75	-77	-74	-75	-100	-75	-61	-61	-64	-64	-80	-100	-100	-100	-100	-100	-100	-73	-79	-72	-74	-78	-74	-80	-77	-71	-70	-75	-76	-70	-69	-69	-67	-68	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-52	-60	-100	-100	-100	-100	-100	-59	-100	-55	-57	-100	-100	-100	-100	-57	-100	-100	-86	-85	-81	-79	-100	-100	-100	-100	-100	-40	-37	-100	-100
36	12.6	-75	-76	-70	-73	-100	-100	-84	-83	-100	-100	-100	-100	-100	-100	-100	-100	-79	-100	-100	-100	-63	-63	-100	-70	-100	-100	-100	-100	-100	-79	-100	-100	-83	-73	-73	-73	-74	-85	-78	-100	-100	-100	-100	-100	-74	-72	-74	-73	-100	-100	-72	-73	-73	-73	-72	-66	-73	-56	-56	-56	-56	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-49	-55	-100	-100	-100	-100	-100	-49	-46	-50	-50	-100	-100	-100	-100	-61	-100	-100	-100	-100	-86	-88	-100	-100	-100	-100	-100	-42	-41	-100	-100
35.4	13.2	-72	-70	-68	-68	-88	-89	-71	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-64	-60	-61	-62	-100	-100	-100	-73	-77	-74	-75	-73	-72	-57	-56	-56	-58	-80	-100	-100	-75	-100	-100	-100	-73	-79	-72	-74	-78	-74	-100	-77	-71	-70	-75	-77	-76	-67	-68	-67	-67	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-52	-60	-100	-100	-100	-100	-100	-60	-100	-57	-57	-100	-100	-100	-100	-58	-100	-100	-86	-85	-81	-79	-100	-100	-100	-100	-100	-36	-34	-100	-100
36	13.2	-71	-76	-74	-74	-100	-100	-83	-80	-100	-100	-100	-100	-100	-100	-100	-100	-79	-100	-100	-100	-63	-64	-100	-70	-100	-100	-100	-85	-82	-79	-100	-100	-85	-70	-70	-70	-70	-85	-78	-100	-100	-100	-100	-100	-79	-100	-79	-100	-100	-100	-72	-67	-67	-69	-67	-66	-69	-57	-57	-57	-57	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-55	-57	-100	-100	-100	-100	-100	-49	-48	-49	-49	-100	-100	-100	-100	-65	-100	-100	-100	-100	-86	-88	-100	-100	-100	-100	-100	-44	-43	-100	-100
35.4	13.8	-68	-60	-67	-66	-80	-89	-71	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-64	-64	-63	-64	-100	-100	-100	-73	-77	-74	-75	-73	-72	-57	-57	-57	-58	-80	-100	-100	-75	-100	-100	-100	-73	-79	-100	-74	-78	-74	-100	-77	-71	-70	-75	-77	-76	-70	-72	-70	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-54	-62	-100	-100	-100	-100	-100	-62	-64	-60	-57	-100	-100	-100	-75	-56	-100	-100	-86	-85	-79	-80	-100	-100	-100	-100	-100	-36	-34	-100	-100
36	13.8	-78	-77	-73	-73	-100	-100	-83	-80	-100	-100	-100	-100	-100	-100	-100	-100	-79	-100	-100	-100	-65	-65	-100	-74	-100	-100	-100	-85	-82	-79	-100	-100	-85	-72	-72	-72	-73	-85	-78	-100	-100	-100	-100	-100	-79	-100	-79	-82	-100	-100	-72	-68	-68	-69	-69	-66	-71	-57	-57	-57	-57	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-62	-61	-100	-100	-100	-100	-100	-50	-48	-47	-47	-100	-100	-100	-100	-62	-100	-100	-100	-100	-86	-88	-100	-100	-100	-100	-100	-35	-39	-100	-100
35.4	14.4	-69	-68	-63	-62	-80	-89	-73	-74	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-63	-63	-64	-64	-100	-100	-100	-72	-74	-70	-71	-71	-72	-63	-59	-59	-59	-68	-74	-100	-69	-100	-100	-68	-84	-77	-100	-77	-77	-100	-100	-77	-100	-100	-100	-77	-76	-68	-68	-68	-68	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-54	-66	-82	-100	-100	-100	-100	-60	-64	-63	-59	-100	-100	-100	-78	-48	-100	-100	-86	-100	-77	-75	-100	-100	-100	-100	-100	-33	-32	-100	-100
36	14.4	-78	-77	-71	-71	-78	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-73	-75	-100	-100	-64	-64	-100	-74	-100	-100	-100	-85	-82	-79	-100	-80	-81	-72	-71	-71	-73	-82	-78	-77	-76	-100	-78	-76	-79	-100	-79	-82	-100	-100	-72	-66	-67	-72	-71	-66	-67	-55	-55	-55	-56	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-65	-58	-100	-100	-100	-100	-100	-48	-46	-50	-50	-100	-100	-100	-100	-55	-100	-100	-100	-100	-85	-85	-100	-100	-100	-100	-100	-36	-50	-100	-100
35.4	15	-69	-68	-64	-64	-80	-89	-74	-74	-100	-100	-100	-100	-100	-100	-100	-100	-71	-67	-100	-100	-58	-57	-67	-65	-100	-100	-100	-72	-74	-70	-71	-71	-72	-63	-64	-65	-63	-68	-74	-100	-69	-100	-100	-68	-75	-73	-70	-71	-71	-73	-73	-100	-100	-100	-100	-77	-76	-71	-71	-71	-71	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-57	-62	-82	-100	-100	-100	-100	-63	-64	-63	-65	-100	-100	-100	-78	-48	-100	-100	-85	-85	-77	-75	-100	-100	-100	-100	-100	-30	-31	-100	-100
36	15	-100	-74	-68	-67	-78	-78	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-73	-75	-100	-100	-64	-64	-63	-64	-100	-100	-100	-85	-82	-100	-100	-80	-81	-76	-72	-72	-76	-82	-78	-77	-76	-100	-78	-76	-100	-100	-100	-82	-100	-100	-100	-68	-68	-68	-68	-69	-73	-56	-56	-56	-56	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-56	-59	-100	-100	-100	-100	-100	-49	-46	-55	-56	-100	-100	-100	-100	-50	-100	-100	-100	-100	-83	-83	-100	-100	-100	-100	-100	-52	-30	-100	-100
35.4	15.6	-71	-70	-62	-63	-80	-100	-70	-72	-100	-100	-100	-100	-100	-100	-100	-100	-71	-69	-100	-100	-55	-55	-59	-63	-100	-100	-100	-76	-78	-70	-71	-71	-74	-61	-61	-61	-61	-68	-74	-100	-69	-100	-100	-68	-75	-73	-70	-71	-71	-73	-73	-100	-100	-75	-75	-100	-76	-69	-69	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-69	-66	-82	-100	-100	-100	-100	-64	-64	-59	-63	-100	-100	-100	-78	-48	-100	-100	-81	-81	-83	-81	-100	-100	-100	-100	-100	-26	-27	-100	-100
36	15.6	-77	-76	-68	-67	-78	-78	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-73	-75	-100	-100	-59	-59	-63	-64	-100	-100	-100	-100	-80	-100	-100	-80	-81	-76	-76	-76	-76	-100	-77	-77	-76	-100	-78	-76	-76	-100	-100	-82	-100	-77	-100	-72	-72	-72	-72	-73	-73	-56	-56	-56	-56	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-64	-62	-100	-100	-100	-100	-100	-47	-48	-55	-52	-100	-100	-100	-100	-51	-100	-100	-100	-100	-83	-83	-100	-100	-100	-100	-100	-36	-36	-100	-100
35.4	16.2	-73	-70	-62	-63	-100	-100	-70	-72	-100	-100	-100	-100	-100	-100	-100	-100	-71	-69	-100	-100	-67	-63	-55	-62	-100	-100	-100	-71	-70	-72	-70	-72	-73	-59	-59	-60	-59	-68	-74	-100	-69	-100	-100	-68	-75	-73	-70	-71	-71	-73	-73	-100	-100	-75	-75	-100	-76	-69	-69	-69	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-58	-73	-82	-100	-100	-100	-100	-64	-63	-60	-63	-100	-100	-100	-78	-54	-100	-100	-82	-82	-83	-81	-100	-100	-100	-100	-100	-31	-30	-100	-100
36	16.2	-77	-76	-65	-66	-78	-78	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-73	-75	-100	-100	-66	-66	-63	-64	-100	-100	-100	-81	-80	-100	-100	-80	-81	-76	-76	-77	-77	-100	-77	-77	-76	-100	-78	-76	-76	-100	-100	-100	-100	-77	-100	-69	-70	-69	-72	-73	-73	-52	-52	-52	-52	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-60	-62	-100	-100	-100	-100	-100	-53	-51	-59	-56	-100	-100	-100	-100	-51	-100	-100	-100	-100	-83	-79	-100	-100	-100	-100	-100	-34	-34	-100	-100
35.4	16.8	-73	-72	-65	-66	-100	-100	-70	-72	-100	-100	-100	-100	-100	-100	-100	-100	-71	-69	-100	-100	-68	-67	-55	-62	-100	-100	-100	-71	-68	-69	-70	-70	-69	-58	-60	-58	-58	-80	-100	-100	-100	-100	-100	-100	-79	-77	-78	-71	-71	-73	-74	-72	-72	-75	-72	-71	-76	-70	-70	-69	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-61	-73	-100	-100	-100	-100	-100	-64	-63	-60	-68	-100	-100	-100	-100	-46	-100	-100	-82	-82	-81	-83	-100	-100	-100	-100	-100	-38	-39	-100	-100
36	16.8	-77	-76	-65	-65	-86	-87	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-69	-77	-100	-100	-65	-65	-63	-64	-100	-100	-100	-81	-79	-76	-100	-80	-100	-74	-76	-77	-77	-76	-75	-76	-76	-75	-82	-72	-76	-100	-100	-100	-81	-77	-100	-73	-73	-72	-73	-73	-73	-53	-53	-53	-53	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-65	-62	-100	-100	-100	-100	-100	-51	-51	-57	-58	-100	-100	-100	-100	-59	-100	-100	-100	-100	-83	-83	-100	-100	-100	-100	-100	-34	-34	-100	-100
35.4	17.4	-66	-67	-69	-67	-100	-100	-70	-76	-100	-100	-100	-100	-100	-100	-100	-100	-100	-69	-100	-100	-60	-59	-55	-62	-100	-100	-100	-73	-68	-69	-71	-72	-69	-58	-58	-58	-58	-78	-100	-100	-100	-100	-100	-100	-79	-77	-72	-100	-100	-71	-72	-72	-72	-75	-72	-71	-76	-67	-67	-67	-67	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-59	-73	-100	-100	-100	-100	-100	-63	-63	-60	-63	-100	-100	-100	-100	-46	-100	-100	-84	-85	-83	-83	-100	-100	-100	-100	-100	-42	-38	-100	-100
36	17.4	-77	-76	-66	-66	-86	-87	-79	-84	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-64	-64	-63	-68	-100	-100	-100	-81	-79	-76	-100	-80	-100	-74	-76	-75	-75	-76	-75	-76	-76	-75	-82	-72	-76	-77	-74	-100	-81	-77	-75	-68	-69	-68	-69	-68	-69	-52	-52	-52	-52	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-64	-65	-100	-100	-100	-100	-100	-52	-50	-61	-60	-100	-100	-100	-100	-51	-100	-100	-100	-100	-86	-85	-100	-100	-100	-100	-100	-37	-37	-100	-100
35.4	18	-66	-65	-59	-59	-86	-100	-73	-76	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-54	-54	-59	-59	-100	-100	-100	-69	-68	-67	-69	-69	-69	-58	-58	-58	-58	-78	-100	-100	-100	-100	-100	-100	-79	-76	-74	-100	-100	-75	-72	-72	-72	-75	-76	-71	-77	-68	-68	-70	-68	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-64	-76	-100	-100	-100	-100	-100	-63	-63	-63	-60	-100	-100	-100	-100	-48	-100	-100	-82	-82	-83	-81	-100	-100	-100	-100	-100	-39	-38	-100	-100
36	18	-77	-77	-64	-64	-100	-79	-79	-100	-100	-100	-100	-100	-100	-100	-100	-100	-76	-69	-100	-100	-62	-63	-63	-68	-100	-100	-100	-81	-79	-76	-100	-80	-100	-73	-73	-73	-73	-76	-75	-76	-76	-75	-82	-72	-76	-77	-74	-71	-81	-71	-75	-71	-72	-72	-71	-71	-71	-55	-55	-55	-55	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-71	-66	-100	-100	-100	-100	-100	-53	-50	-60	-56	-100	-100	-100	-100	-51	-100	-100	-100	-100	-86	-88	-100	-100	-100	-100	-100	-41	-41	-100	-100
35.4	18.6	-66	-66	-56	-55	-86	-100	-76	-76	-100	-100	-100	-100	-100	-100	-100	-100	-77	-75	-100	-100	-54	-54	-63	-62	-100	-100	-100	-69	-68	-67	-68	-68	-68	-58	-58	-58	-58	-78	-100	-100	-100	-100	-100	-100	-73	-76	-79	-100	-72	-72	-72	-72	-72	-75	-76	-71	-77	-69	-69	-70	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-61	-75	-100	-100	-100	-100	-100	-64	-64	-63	-63	-100	-100	-100	-79	-45	-100	-100	-82	-82	-79	-80	-100	-100	-100	-100	-100	-47	-46	-100	-100
36	18.6	-76	-75	-67	-67	-71	-79	-100	-81	-100	-100	-100	-100	-100	-100	-100	-100	-76	-69	-100	-100	-64	-64	-68	-68	-100	-100	-100	-100	-82	-76	-100	-84	-100	-74	-74	-73	-74	-76	-75	-76	-76	-75	-78	-72	-76	-77	-74	-71	-81	-71	-75	-79	-78	-79	-79	-79	-79	-59	-59	-59	-59	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-64	-69	-100	-100	-100	-100	-100	-55	-53	-64	-62	-100	-100	-100	-100	-52	-100	-100	-100	-100	-86	-88	-100	-100	-100	-100	-100	-44	-44	-100	-100
35.4	19.2	-68	-67	-60	-59	-86	-100	-71	-71	-100	-100	-100	-100	-100	-100	-100	-100	-65	-67	-100	-100	-54	-54	-59	-60	-100	-100	-100	-69	-68	-67	-68	-68	-68	-57	-57	-57	-57	-71	-72	-68	-69	-72	-100	-100	-72	-72	-77	-72	-72	-72	-72	-76	-77	-75	-75	-100	-75	-70	-70	-70	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-69	-75	-100	-100	-100	-100	-100	-64	-64	-64	-63	-100	-100	-100	-79	-45	-100	-100	-82	-82	-79	-76	-100	-100	-100	-100	-100	-47	-54	-100	-100
